Date,Open,High,Low,Close,Adj Close,Volume
2022-01-06,15024.150391,15198.450195,14914.870117,15080.860352,15080.860352,4790820000
2022-01-07,15095.719727,15171.019531,14877.629883,14935.900391,14935.900391,4238070000
2022-01-10,14751.780273,14953.849609,14530.230469,14942.830078,14942.830078,5317180000
2022-01-11,14919.259766,15158.709961,14837.629883,15153.450195,15153.450195,4390710000
2022-01-12,15263.099609,15319.030273,15117.290039,15188.389648,15188.389648,4338530000
2022-01-13,15245.040039,15259.709961,14782.240234,14806.809570,14806.809570,4302020000
2022-01-14,14708.019531,14897.679688,14689.429688,14893.750000,14893.750000,4374020000
2022-01-18,14681.830078,14740.540039,14482.940430,14506.900391,14506.900391,5060790000
2022-01-19,14582.219727,14658.889648,14331.650391,14340.259766,14340.259766,4665340000
2022-01-20,14462.849609,14642.030273,14140.780273,14154.019531,14154.019531,5102050000
2022-01-21,14046.219727,14171.719727,13764.240234,13768.919922,13768.919922,5870830000
2022-01-24,13481.500000,13876.610352,13094.650391,13855.129883,13855.129883,6998770000
2022-01-25,13610.870117,13781.620117,13414.139648,13539.290039,13539.290039,5019380000
2022-01-26,13871.769531,14002.650391,13392.190430,13542.120117,13542.120117,5771140000
2022-01-27,13710.990234,13765.910156,13322.660156,13352.780273,13352.780273,5177380000
2022-01-28,13436.709961,13771.910156,13236.559570,13770.570313,13770.570313,4971930000
2022-01-31,13812.190430,14242.900391,13767.709961,14239.879883,14239.879883,5124940000
2022-02-01,14277.429688,14358.690430,14070.769531,14346.000000,14346.000000,4671850000
2022-02-02,14494.469727,14504.820313,14264.650391,14417.549805,14417.549805,4673140000
2022-02-03,14045.830078,14207.889648,13851.740234,13878.820313,13878.820313,4326300000
2022-02-04,13958.480469,14222.759766,13850.389648,14098.009766,14098.009766,4121340000
2022-02-07,14118.790039,14236.309570,13974.099609,14015.669922,14015.669922,4268730000
2022-02-08,13984.429688,14226.480469,13934.780273,14194.450195,14194.450195,4293770000
2022-02-09,14368.160156,14490.719727,14330.870117,14490.370117,14490.370117,4729730000
2022-02-10,14228.679688,14509.559570,14118.200195,14185.639648,14185.639648,5212510000
2022-02-11,14213.620117,14246.700195,13733.160156,13791.150391,13791.150391,5237320000
2022-02-14,13768.969727,13921.709961,13664.759766,13790.919922,13790.919922,4347350000
2022-02-15,13997.179688,14142.490234,13976.290039,14139.759766,14139.759766,4416840000
2022-02-16,14038.919922,14163.730469,13931.990234,14124.089844,14124.089844,4238560000
2022-02-17,14004.190430,14020.820313,13704.700195,13716.719727,13716.719727,4278370000
2022-02-18,13735.400391,13762.400391,13465.559570,13548.070313,13548.070313,4501940000
2022-02-22,13424.360352,13618.719727,13249.650391,13381.519531,13381.519531,4849170000
2022-02-23,13511.750000,13533.780273,13032.169922,13037.490234,13037.490234,4639330000
2022-02-24,12587.879883,13486.110352,12587.879883,13473.589844,13473.589844,6180200000
2022-02-25,13485.259766,13696.860352,13358.290039,13694.620117,13694.620117,4628720000
2022-02-28,13570.830078,13810.639648,13549.900391,13751.400391,13751.400391,5928130000
2022-03-01,13716.700195,13777.040039,13441.320313,13532.459961,13532.459961,6131350000
2022-03-02,13597.530273,13796.549805,13493.910156,13752.019531,13752.019531,5246390000
2022-03-03,13837.589844,13837.589844,13472.639648,13537.940430,13537.940430,5092580000
2022-03-04,13455.230469,13486.709961,13224.980469,13313.440430,13313.440430,5343900000
2022-03-07,13328.360352,13353.280273,12828.019531,12830.959961,12830.959961,6195370000
2022-03-08,12800.040039,13159.440430,12670.080078,12795.549805,12795.549805,6683960000
2022-03-09,13113.700195,13301.160156,13039.790039,13255.549805,13255.549805,5396550000
2022-03-10,13098.349609,13163.500000,12946.280273,13129.959961,13129.959961,5071250000
2022-03-11,13229.769531,13239.349609,12830.370117,12843.809570,12843.809570,5288210000
2022-03-14,12795.120117,12918.009766,12555.349609,12581.219727,12581.219727,5876710000
2022-03-15,12685.230469,12973.879883,12616.589844,12948.620117,12948.620117,5440100000
2022-03-16,13119.370117,13440.120117,12992.200195,13436.549805,13436.549805,6552210000
2022-03-17,13360.719727,13620.799805,13317.139648,13614.780273,13614.780273,5612090000
2022-03-18,13564.629883,13899.280273,13528.059570,13893.839844,13893.839844,8149290000
2022-03-21,13860.389648,13945.809570,13682.549805,13838.459961,13838.459961,5673940000
2022-03-22,13866.429688,14141.070313,13857.290039,14108.820313,14108.820313,5445100000
2022-03-23,13990.349609,14152.139648,13921.650391,13922.599609,13922.599609,5024230000
2022-03-24,14001.320313,14193.549805,13897.200195,14191.839844,14191.839844,5149520000
2022-03-25,14194.719727,14218.759766,14010.790039,14169.299805,14169.299805,5585100000
2022-03-28,14177.209961,14356.000000,14101.339844,14354.900391,14354.900391,5129500000
2022-03-29,14500.389648,14646.900391,14419.400391,14619.639648,14619.639648,6060890000
2022-03-30,14558.589844,14609.250000,14383.450195,14442.269531,14442.269531,5479200000
2022-03-31,14444.780273,14456.740234,14217.719727,14220.519531,14220.519531,5453890000
2022-04-01,14269.530273,14306.940430,14131.809570,14261.500000,14261.500000,5002790000
2022-04-04,14304.349609,14534.379883,14286.450195,14532.549805,14532.549805,4630100000
2022-04-05,14490.259766,14500.290039,14169.120117,14204.169922,14204.169922,4727710000
2022-04-06,14002.580078,14032.839844,13788.900391,13888.820313,13888.820313,5360420000
2022-04-07,13861.490234,13978.250000,13689.230469,13897.299805,13897.299805,4856090000
2022-04-08,13830.469727,13866.059570,13693.690430,13711.000000,13711.000000,4574080000
2022-04-11,13547.290039,13585.080078,13401.389648,13411.959961,13411.959961,4946680000
2022-04-12,13584.690430,13685.950195,13317.740234,13371.570313,13371.570313,4991720000
2022-04-13,13373.120117,13679.429688,13353.660156,13643.589844,13643.589844,4909720000
2022-04-14,13647.429688,13662.929688,13345.219727,13351.080078,13351.080078,4642240000
2022-04-18,13319.389648,13414.269531,13222.030273,13332.360352,13332.360352,4365230000
2022-04-19,13312.440430,13643.969727,13281.219727,13619.660156,13619.660156,4562840000
2022-04-20,13665.379883,13678.549805,13426.129883,13453.070313,13453.070313,4678930000
2022-04-21,13623.700195,13710.700195,13140.830078,13174.650391,13174.650391,5233110000
2022-04-22,13168.799805,13212.599609,12828.019531,12839.290039,12839.290039,4475090000
2022-04-25,12749.169922,13011.450195,12722.589844,13004.849609,13004.849609,4845160000
2022-04-26,12918.040039,12918.040039,12490.740234,12490.740234,12490.740234,5168160000
2022-04-27,12500.879883,12703.790039,12430.900391,12488.929688,12488.929688,4810720000
2022-04-28,12712.860352,12948.519531,12487.860352,12871.530273,12871.530273,5067150000
2022-04-29,12710.419922,12861.830078,12315.740234,12334.639648,12334.639648,4733070000
2022-05-02,12331.690430,12542.540039,12202.410156,12536.019531,12536.019531,4918240000
2022-05-03,12511.459961,12645.830078,12460.990234,12563.759766,12563.759766,4547280000
2022-05-04,12574.730469,12985.009766,12367.019531,12964.860352,12964.860352,5498050000
2022-05-05,12787.519531,12787.519531,12183.559570,12317.690430,12317.690430,5308920000
2022-05-06,12246.830078,12358.419922,11990.150391,12144.660156,12144.660156,5324480000
2022-05-09,11923.030273,11990.610352,11574.940430,11623.250000,11623.250000,5939140000
2022-05-10,11900.339844,11944.940430,11566.280273,11737.669922,11737.669922,6218260000
2022-05-11,11645.570313,11844.509766,11339.179688,11364.240234,11364.240234,6152370000
2022-05-12,11199.250000,11547.330078,11108.759766,11370.959961,11370.959961,6679470000
2022-05-13,11555.969727,11856.709961,11510.259766,11805.000000,11805.000000,5894020000
